annee;departement;amm;quantite_produit;conditionnement;eaj
2016;AIN;2120066;40.0;L;Non
2016;AIN;2120067;12.0;K;Non
2016;AIN;2120069;2670.0;K;Non
2016;AIN;2120075;1065.0;L;Non
2016;AIN;2120086;410.0;L;Non
2016;AIN;2120087;41.0;K;Non
2016;AIN;2120089;684.0;L;Non
2016;AIN;2120092;60.0;L;Non
2016;AIN;2120093;15.0;L;Non
2016;AIN;2120116;2640.0;L;Oui
2016;AIN;2120117;50.0;L;Non
2016;AIN;2120118;97.0;L;Oui
2016;AIN;2120120;1596.2;L;Non
2016;AIN;2120129;35.6;L;Oui
2016;AIN;2120130;6.0;K;Non
2016;AIN;2120132;3360.0;K;Non
2016;AIN;2120133;2331.8;L;Oui
2016;AIN;2120150;17.700000000000003;L;Oui
2016;AIN;2120155;2093.3999999999996;L;Oui
2016;AIN;2120157;11978.6;L;Oui
2016;AIN;2120159;110.8;L;Non
2016;AIN;2120160;680.0;L;Non
2016;AIN;2120172;42.6;L;Oui
2016;AIN;2120174;1254.0;L;Oui
2016;AIN;2120194;140.4;K;Non
2016;AIN;2120196;120.0;L;Non
2016;AIN;2120205;14460.0;L;Non
2016;AIN;2120206;770.0;L;Non
2016;AIN;2120213;54.0;L;Oui
2016;AIN;2120214;46.0;K;Non
2016;AIN;2120219;9.6;L;Non
2016;AIN;2130034;120.0;K;Non
2016;AIN;2130040;566.1;L;Oui
2016;AIN;2130049;1640.0;L;Non
2016;AIN;2130054;480.0;L;Non
2016;AIN;2130063;390.0;L;Non
2016;AIN;2130067;236.0;L;Non
2016;AIN;2130068;1799.0;L;Non
2016;AIN;2130069;12.0;L;Non
2016;AIN;2130075;86168.9;K;Non
2016;AIN;2130079;0.5;L;Non
2016;AIN;2130081;14620.0;K;Non
2016;AIN;2130083;204.0;L;Non
2016;AIN;2130084;87.0;K;Non
2016;AIN;2130085;10.0;K;Non
2016;AIN;2130088;136.4;K;Oui
2016;AIN;2130093;3374.0;L;Oui
2016;AIN;2130105;160.0;K;Non
