"","annee","ndep","q_prod","cond"
"109771",2016,"40",13.4,"K"
"109772",2016,"40",100,"K"
"109773",2016,"40",100,"K"
"109774",2016,"40",258,"L"
"109775",2016,"40",184,"L"
"109776",2016,"40",15,"L"
"109777",2016,"40",33,"K"
"109778",2016,"40",80,"L"
"109779",2016,"40",80,"L"
"109780",2016,"40",237.1,"L"
"109781",2016,"40",178.2,"K"
"109782",2016,"40",221,"K"
"109783",2016,"40",221,"K"
"109784",2016,"40",25,"L"
"109785",2016,"40",1404.4,"K"
"109786",2016,"40",253,"K"
"109787",2016,"40",17,"L"
"109788",2016,"40",234,"L"
"109789",2016,"40",2810,"K"
"109790",2016,"40",12177.8,"K"
"109791",2016,"40",2160,"K"
"109792",2016,"40",2160,"K"
"109793",2016,"40",540,"K"
"109794",2016,"40",172,"L"
"109795",2016,"40",3300,"K"
"109796",2016,"40",768,"K"
"109797",2016,"40",9900,"L"
"109798",2016,"40",286.8,"K"
"109799",2016,"40",16,"K"
"109800",2016,"40",16,"K"
"109801",2016,"40",744,"K"
"109802",2016,"40",744,"K"
"109803",2016,"40",1824,"K"
"109804",2016,"40",2.5,"K"
"109805",2016,"40",24.2,"K"
"109806",2016,"40",3.6,"K"
"109807",2016,"40",13,"K"
"109808",2016,"40",55.4,"K"
"109809",2016,"40",140.6,"K"
"109810",2016,"40",11560,"K"
"109811",2016,"40",1991.6,"L"
"109812",2016,"40",5,"L"
"109813",2016,"40",75,"L"
"109814",2016,"40",4260,"K"
"109815",2016,"40",1,"L"
"109816",2016,"40",0.6,"L"
"109817",2016,"40",11,"K"
"109818",2016,"40",50,"L"
"109819",2016,"40",18660,"K"
"109820",2016,"40",5029.6,"K"
"109821",2016,"40",59.3,"L"
"109822",2016,"42",2040,"K"
"109823",2016,"42",4281,"L"
"109824",2016,"42",228.6,"K"
"109825",2016,"42",1276.7,"K"
"109826",2016,"42",1770,"L"
"109827",2016,"42",790,"L"
"109828",2016,"42",790,"L"
"109829",2016,"42",110,"K"
"109830",2016,"42",82.8,"L"
"109831",2016,"42",5858.3,"L"
"109832",2016,"42",4536,"K"
"109833",2016,"42",1090,"K"
"109834",2016,"42",65,"L"
"109835",2016,"42",65,"L"
"109836",2016,"42",362.1,"K"
"109837",2016,"42",486,"L"
"109838",2016,"42",7554.5,"K"
"109839",2016,"42",0.9,"L"
"109840",2016,"42",20,"K"
"109841",2016,"42",2784,"K"
"109842",2016,"42",399.6,"K"
"109843",2016,"42",5263,"L"
"109844",2016,"42",0.1,"L"
"109845",2016,"42",157.2,"L"
"109846",2016,"42",249.8,"L"
"109847",2016,"42",249.8,"L"
"109848",2016,"42",100.5,"K"
"109849",2016,"42",15916.5,"L"
"109850",2016,"42",523.2,"K"
"109851",2016,"42",25,"K"
"109852",2016,"42",25,"K"
"109853",2016,"42",8072,"K"
"109854",2016,"42",303,"L"
"109855",2016,"42",5.1,"L"
"109856",2016,"42",16,"L"
"109857",2016,"42",71.5,"L"
"109858",2016,"42",1420,"L"
"109859",2016,"42",560,"K"
"109860",2016,"42",4,"K"
"109861",2016,"42",4,"K"
"109862",2016,"42",10,"L"
"109863",2016,"42",189,"L"
"109864",2016,"42",6,"L"
"109865",2016,"42",9.2,"K"
"109866",2016,"42",6,"K"
"109867",2016,"42",215,"L"
"109868",2016,"42",18.3,"L"
"109869",2016,"42",40,"L"
"109870",2016,"42",1253,"K"
"109871",2016,"42",107,"L"
"109872",2016,"42",1140,"L"
"109873",2016,"42",225,"L"
"109874",2016,"42",110,"L"
"109875",2016,"42",2840,"L"
"109876",2016,"42",115,"L"
"109877",2016,"42",240,"K"
"109878",2016,"42",169408,"L"
"109879",2016,"42",38057.1,"L"
"109880",2016,"42",580,"L"
"109881",2016,"42",60,"K"
"109882",2016,"42",1487.3,"L"
"109883",2016,"42",775,"K"
"109884",2016,"42",50.8,"L"
"109885",2016,"42",50,"K"
"109886",2016,"42",1014.4,"L"
"109887",2016,"42",140,"K"
"109888",2016,"42",48,"K"
"109889",2016,"42",40,"L"
"109890",2016,"42",2780,"L"
"109891",2016,"42",10,"K"
"109892",2016,"42",751,"K"
"109893",2016,"42",8.5,"K"
"109894",2016,"42",50,"K"
"109895",2016,"42",131,"L"
"109896",2016,"42",1200,"L"
"109897",2016,"42",55,"K"
"109898",2016,"42",193.5,"L"
"109899",2016,"42",2,"L"
"109900",2016,"42",24,"K"
"109901",2016,"42",6.6,"K"
"109902",2016,"42",90061,"L"
"109903",2016,"42",445,"L"
"109904",2016,"42",2885,"K"
"109905",2016,"42",2931.6,"K"
"109906",2016,"42",24985,"L"
"109907",2016,"42",840,"K"
"109908",2016,"42",80,"L"
"109909",2016,"42",0.2,"L"
"109910",2016,"42",60,"L"
"109911",2016,"42",3857.5,"L"
"109912",2016,"42",898,"L"
"109913",2016,"42",1695,"L"
"109914",2016,"42",2425,"L"
"109915",2016,"42",150,"K"
"109916",2016,"42",696,"K"
"109917",2016,"42",696,"K"
"109918",2016,"42",107.5,"K"
"109919",2016,"42",1650,"L"
"109920",2016,"42",880,"K"
"109921",2016,"42",800,"K"
"109922",2016,"42",10,"L"
"109923",2016,"42",309,"K"
"109924",2016,"42",360.8,"K"
"109925",2016,"42",220,"L"
"109926",2016,"42",141.9,"K"
"109927",2016,"42",0.2,"K"
"109928",2016,"42",4250,"K"
"109929",2016,"42",25,"K"
"109930",2016,"42",340,"K"
"109931",2016,"42",355,"L"
"109932",2016,"42",1810,"L"
"109933",2016,"42",520,"K"
"109934",2016,"42",520,"K"
"109935",2016,"42",40,"K"
"109936",2016,"42",40,"K"
"109937",2016,"42",675,"K"
"109938",2016,"42",72,"L"
"109939",2016,"42",20,"L"
"109940",2016,"42",52,"K"
"109941",2016,"42",4099,"L"
"109942",2016,"42",52479.9,"L"
"109943",2016,"42",355,"L"
"109944",2016,"42",355,"L"
"109945",2016,"42",1300,"L"
"109946",2016,"42",1300,"L"
"109947",2016,"42",560.6,"K"
"109948",2016,"42",423,"L"
"109949",2016,"42",547.5,"L"
"109950",2016,"42",816,"L"
"109951",2016,"42",4670,"K"
"109952",2016,"42",3699,"L"
"109953",2016,"42",1218,"L"
"109954",2016,"42",30,"L"
"109955",2016,"42",10490,"L"
"109956",2016,"42",1.4,"K"
"109957",2016,"42",1326,"L"
"109958",2016,"42",2045,"L"
"109959",2016,"42",4170,"K"
"109960",2016,"42",97,"L"
"109961",2016,"42",8940,"L"
"109962",2016,"42",22.6,"K"
"109963",2016,"42",45,"L"
"109964",2016,"42",1781,"L"
"109965",2016,"42",10.1,"L"
"109966",2016,"42",12,"L"
"109967",2016,"42",15,"K"
"109968",2016,"42",150,"K"
"109969",2016,"42",260,"K"
"109970",2016,"42",260,"K"
"109971",2016,"42",20,"L"
"109972",2016,"42",20,"L"
"109973",2016,"42",470,"L"
"109974",2016,"42",119.8,"K"
"109975",2016,"42",23.8,"K"
"109976",2016,"42",23.8,"K"
"109977",2016,"42",85,"L"
"109978",2016,"42",10,"L"
"109979",2016,"42",1196.1,"K"
"109980",2016,"42",151.2,"K"
"109981",2016,"42",2490,"K"
"109982",2016,"42",1520,"L"
"109983",2016,"42",1520,"L"
"109984",2016,"42",5.8,"L"
"109985",2016,"42",57,"L"
"109986",2016,"42",1044.1,"K"
"109987",2016,"42",2076.2,"K"
"109988",2016,"42",306,"K"
"109989",2016,"42",17.4,"L"
"109990",2016,"42",18480,"K"
"109991",2016,"42",1320,"K"
"109992",2016,"42",137,"L"
"109993",2016,"42",528,"K"
"109994",2016,"42",111.4,"K"
"109995",2016,"42",96,"K"
"109996",2016,"42",65.5,"K"
"109997",2016,"42",42.4,"K"
"109998",2016,"42",382,"K"
"109999",2016,"42",1702,"K"
"110000",2016,"42",4780,"K"
"110001",2016,"42",100,"L"
"110002",2016,"42",8,"K"
"110003",2016,"42",18,"K"
"110004",2016,"42",18,"K"
"110005",2016,"42",4.1,"K"
"110006",2016,"42",53.2,"K"
"110007",2016,"42",31970,"K"
"110008",2016,"42",12686.3,"L"
"110009",2016,"42",10155,"K"
"110010",2016,"42",72,"L"
"110011",2016,"42",150,"L"
"110012",2016,"42",7315,"K"
"110013",2016,"42",6,"L"
"110014",2016,"42",182,"K"
"110015",2016,"42",0.8,"L"
"110016",2016,"42",20.4,"K"
"110017",2016,"42",1795,"L"
"110018",2016,"42",13580,"K"
"110019",2016,"42",2942,"K"
"110020",2016,"42",43.1,"L"
"110021",2016,"44",8040,"K"
"110022",2016,"44",352,"L"
"110023",2016,"44",530.2,"K"
"110024",2016,"44",24,"L"
"110025",2016,"44",20,"L"
"110026",2016,"44",20,"L"
"110027",2016,"44",236.6,"L"
"110028",2016,"44",1,"L"
"110029",2016,"44",419,"L"
"110030",2016,"44",36,"K"
"110031",2016,"44",750,"K"
"110032",2016,"44",5,"L"
"110033",2016,"44",5,"L"
"110034",2016,"44",320,"K"
"110035",2016,"44",45.3,"K"
"110036",2016,"44",249.5,"K"
"110037",2016,"44",0.3,"L"
"110038",2016,"44",1.5,"K"
"110039",2016,"44",373.8,"K"
"110040",2016,"44",120,"K"
"110041",2016,"44",120,"K"
"110042",2016,"44",145.9,"L"
"110043",2016,"44",74.3,"L"
"110044",2016,"44",74.3,"L"
"110045",2016,"44",28.7,"K"
"110046",2016,"44",24.8,"K"
"110047",2016,"44",180,"K"
"110048",2016,"44",43,"K"
"110049",2016,"44",10,"L"
"110050",2016,"44",50,"L"
"110051",2016,"44",10,"L"
"110052",2016,"44",47.1,"L"
"110053",2016,"44",235,"L"
"110054",2016,"44",80,"K"
"110055",2016,"44",16,"K"
"110056",2016,"44",16,"K"
"110057",2016,"44",30,"L"
"110058",2016,"44",68,"L"
"110059",2016,"44",20,"L"
"110060",2016,"44",1,"L"
"110061",2016,"44",1120,"K"
"110062",2016,"44",205,"L"
"110063",2016,"44",15,"L"
"110064",2016,"44",5.6,"L"
"110065",2016,"44",80,"K"
"110066",2016,"44",40,"L"
"110067",2016,"44",2,"L"
"110068",2016,"44",1367,"L"
"110069",2016,"44",560,"L"
"110070",2016,"44",12875,"L"
"110071",2016,"44",390,"L"
"110072",2016,"44",4,"L"
"110073",2016,"44",11025,"K"
"110074",2016,"44",230,"L"
"110075",2016,"44",93.4,"L"
"110076",2016,"44",72,"K"
"110077",2016,"44",100,"L"
"110078",2016,"44",140,"L"
"110079",2016,"44",1300,"K"
"110080",2016,"44",419,"K"
"110081",2016,"44",6.4,"K"
"110082",2016,"44",135,"K"
"110083",2016,"44",12,"L"
"110084",2016,"44",72,"K"
"110085",2016,"44",274.4,"L"
"110086",2016,"44",35,"L"
"110087",2016,"44",15.6,"K"
"110088",2016,"44",3.3,"K"
"110089",2016,"44",14635,"L"
"110090",2016,"44",65,"L"
"110091",2016,"44",490,"K"
"110092",2016,"44",192,"K"
"110093",2016,"44",17,"L"
"110094",2016,"44",150,"K"
"110095",2016,"44",232,"L"
"110096",2016,"44",59,"L"
"110097",2016,"44",29,"L"
"110098",2016,"44",118.6,"L"
"110099",2016,"44",5,"L"
"110100",2016,"44",80,"L"
"110101",2016,"44",18,"L"
"110102",2016,"44",2.5,"K"
"110103",2016,"44",30,"K"
"110104",2016,"44",768,"K"
"110105",2016,"44",768,"K"
"110106",2016,"44",40,"K"
"110107",2016,"44",35.8,"K"
"110108",2016,"44",24,"K"
"110109",2016,"44",64.6,"K"
"110110",2016,"44",20,"L"
"110111",2016,"44",117,"K"
"110112",2016,"44",125,"L"
"110113",2016,"44",640.3,"K"
"110114",2016,"44",25,"L"
"110115",2016,"44",130,"L"
"110116",2016,"44",8.4,"K"
"110117",2016,"44",0.1,"K"
"110118",2016,"44",6270,"K"
"110119",2016,"44",1230,"L"
"110120",2016,"44",50,"K"
"110121",2016,"44",50,"K"
"110122",2016,"44",16,"L"
"110123",2016,"44",80,"L"
"110124",2016,"44",39,"K"
"110125",2016,"44",418,"L"
"110126",2016,"44",310,"L"
"110127",2016,"44",340,"L"
"110128",2016,"44",340,"L"
"110129",2016,"44",580,"K"
"110130",2016,"44",760,"K"
"110131",2016,"44",130,"L"
"110132",2016,"44",39.5,"L"
"110133",2016,"44",4,"L"
"110134",2016,"44",10,"K"
"110135",2016,"44",705,"L"
"110136",2016,"44",16,"L"
"110137",2016,"44",170,"L"
"110138",2016,"44",108,"L"
"110139",2016,"44",100.5,"K"
"110140",2016,"44",48,"L"
"110141",2016,"44",29,"L"
"110142",2016,"44",1850,"K"
"110143",2016,"44",1430,"K"
"110144",2016,"44",9,"L"
"110145",2016,"44",140,"L"
"110146",2016,"44",23.1,"K"
"110147",2016,"44",5,"L"
"110148",2016,"44",200,"K"
"110149",2016,"44",200,"K"
"110150",2016,"44",119,"L"
"110151",2016,"44",3.2,"K"
"110152",2016,"44",15,"L"
"110153",2016,"44",267,"K"
"110154",2016,"44",560,"K"
"110155",2016,"44",560,"K"
"110156",2016,"44",1050,"K"
"110157",2016,"44",60,"L"
"110158",2016,"44",60,"L"
"110159",2016,"44",5,"L"
"110160",2016,"44",127.2,"K"
"110161",2016,"44",7.2,"K"
"110162",2016,"44",7.2,"K"
"110163",2016,"44",360,"L"
"110164",2016,"44",945.8,"K"
"110165",2016,"44",154.8,"K"
"110166",2016,"44",1.3,"L"
"110167",2016,"44",3,"L"
"110168",2016,"44",364.5,"K"
"110169",2016,"44",202.2,"K"
"110170",2016,"44",480,"K"
"110171",2016,"44",480,"K"
"110172",2016,"44",162,"K"
"110173",2016,"44",13.7,"L"
"110174",2016,"44",320,"K"
"110175",2016,"44",24,"K"
"110176",2016,"44",80,"L"
"110177",2016,"44",628,"K"
"110178",2016,"44",0.6,"K"
"110179",2016,"44",288,"K"
"110180",2016,"44",160,"K"
"110181",2016,"44",160,"K"
"110182",2016,"44",31.8,"K"
"110183",2016,"44",18,"K"
"110184",2016,"44",6,"K"
"110185",2016,"44",30,"L"
"110186",2016,"44",16,"K"
"110187",2016,"44",2619,"K"
"110188",2016,"44",2619,"K"
"110189",2016,"44",6.5,"K"
"110190",2016,"44",118.6,"K"
"110191",2016,"44",2560,"K"
"110192",2016,"44",151,"L"
"110193",2016,"44",28,"L"
"110194",2016,"44",5655,"K"
"110195",2016,"44",0.4,"L"
"110196",2016,"44",65.5,"K"
"110197",2016,"44",240,"L"
"110198",2016,"44",660,"K"
"110199",2016,"44",737.7,"K"
"110200",2016,"44",24.2,"L"
"110201",2016,"45",61480,"K"
"110202",2016,"45",2318,"L"
"110203",2016,"45",245,"L"
"110204",2016,"45",245,"L"
"110205",2016,"45",256,"K"
"110206",2016,"45",3185,"K"
"110207",2016,"45",20,"L"
"110208",2016,"45",400,"K"
"110209",2016,"45",6,"L"
"110210",2016,"45",190,"L"
"110211",2016,"45",190,"L"
"110212",2016,"45",272,"K"
"110213",2016,"45",8425.8,"L"
"110214",2016,"45",74,"L"
"110215",2016,"45",2291,"L"
"110216",2016,"45",43182,"K"
"110217",2016,"45",2065,"K"
"110218",2016,"45",235,"L"
"110219",2016,"45",235,"L"
"110220",2016,"45",848,"K"
"110221",2016,"45",371.6,"K"
"110222",2016,"45",173,"L"
"110223",2016,"45",15735.4,"K"
"110224",2016,"45",2.9,"L"
"110225",2016,"45",1562,"K"
"110226",2016,"45",504,"K"
"110227",2016,"45",504,"K"
"110228",2016,"45",4368,"K"
"110229",2016,"45",1585.6,"K"
"110230",2016,"45",1310,"L"
"110231",2016,"45",1100,"K"
"110232",2016,"45",1100,"K"
"110233",2016,"45",211,"K"
"110234",2016,"45",0,"L"
"110235",2016,"45",645.3,"L"
"110236",2016,"45",1194,"L"
"110237",2016,"45",1194,"L"
"110238",2016,"45",113.4,"K"
"110239",2016,"45",16141,"L"
"110240",2016,"45",311.8,"K"
"110241",2016,"45",25,"K"
"110242",2016,"45",25,"K"
"110243",2016,"45",1780,"K"
"110244",2016,"45",12,"K"
"110245",2016,"45",12,"K"
"110246",2016,"45",933.4,"K"
"110247",2016,"45",1072,"L"
"110248",2016,"45",1246,"L"
"110249",2016,"45",192,"L"
"110250",2016,"45",345.1,"L"
"110251",2016,"45",52,"K"
"110252",2016,"45",2665,"L"
"110253",2016,"45",129,"K"
"110254",2016,"45",129,"K"
"110255",2016,"45",5,"L"
"110256",2016,"45",1095,"L"
"110257",2016,"45",67,"L"
"110258",2016,"45",36,"L"
"110259",2016,"45",29280,"K"
"110260",2016,"45",625,"L"
"110261",2016,"45",54,"L"
"110262",2016,"45",4,"L"
"110263",2016,"45",257.6,"L"
"110264",2016,"45",252,"K"
"110265",2016,"45",2816,"K"
"110266",2016,"45",20,"L"
"110267",2016,"45",2945,"K"
"110268",2016,"45",21825,"K"
"110269",2016,"45",2853,"L"
"110270",2016,"45",4170,"L"
"110271",2016,"45",280,"L"
"110272",2016,"45",57880,"L"
"110273",2016,"45",10650,"L"
"110274",2016,"45",460,"K"
"110275",2016,"45",49800,"L"
"110276",2016,"45",56760,"L"
"110277",2016,"45",25440,"L"
"110278",2016,"45",1690,"K"
"110279",2016,"45",720,"L"
"110280",2016,"45",24360,"L"
"110281",2016,"45",9235,"L"
"110282",2016,"45",5809,"L"
"110283",2016,"45",372.9,"L"
"110284",2016,"45",615,"L"
"110285",2016,"45",40,"K"
"110286",2016,"45",15330,"K"
"110287",2016,"45",12375,"K"
"110288",2016,"45",4284,"K"
"110289",2016,"45",17124,"K"
"110290",2016,"45",60,"L"
"110291",2016,"45",490,"L"
"110292",2016,"45",10570,"K"
"110293",2016,"45",6345,"K"
"110294",2016,"45",1220,"K"
"110295",2016,"45",13.1,"K"
"110296",2016,"45",1005,"K"
"110297",2016,"45",969,"L"
"110298",2016,"45",1780,"L"
"110299",2016,"45",468,"L"
"110300",2016,"45",459,"K"
"110301",2016,"45",1209.4,"L"
"110302",2016,"45",240,"K"
"110303",2016,"45",121,"K"
"110304",2016,"45",15.9,"K"
"110305",2016,"45",60140,"L"
"110306",2016,"45",52.8,"K"
"110307",2016,"45",5080,"L"
"110308",2016,"45",6280,"K"
"110309",2016,"45",17328,"K"
"110310",2016,"45",70,"K"
"110311",2016,"45",2156,"L"
"110312",2016,"45",68,"L"
"110313",2016,"45",866,"L"
"110314",2016,"45",1253,"L"
"110315",2016,"45",1012,"L"
"110316",2016,"45",6,"L"
"110317",2016,"45",3605,"L"
"110318",2016,"45",72,"L"
"110319",2016,"45",750,"K"
"110320",2016,"45",4100,"K"
"110321",2016,"45",11460,"L"
"110322",2016,"45",244,"K"
"110323",2016,"45",635.9,"K"
"110324",2016,"45",160,"L"
"110325",2016,"45",965,"L"
"110326",2016,"45",23,"K"
"110327",2016,"45",489.6,"K"
"110328",2016,"45",148,"L"
"110329",2016,"45",562.5,"K"
"110330",2016,"45",751.3,"K"
"110331",2016,"45",600,"L"
"110332",2016,"45",5304,"L"
"110333",2016,"45",455.6,"K"
"110334",2016,"45",2.2,"K"
"110335",2016,"45",1.4,"K"
"110336",2016,"45",225,"K"
"110337",2016,"45",180,"K"
"110338",2016,"45",12800,"K"
"110339",2016,"45",270,"K"
"110340",2016,"45",77,"K"
"110341",2016,"45",24556,"K"
"110342",2016,"45",5,"L"
"110343",2016,"45",1180,"L"
"110344",2016,"45",500,"K"
"110345",2016,"45",500,"K"
"110346",2016,"45",3275,"K"
"110347",2016,"45",95,"L"
"110348",2016,"45",95,"L"
"110349",2016,"45",133,"L"
"110350",2016,"45",45,"L"
"110351",2016,"45",351.8,"K"
"110352",2016,"45",6263.5,"L"
"110353",2016,"45",4613,"L"
"110354",2016,"45",2660,"L"
"110355",2016,"45",2660,"L"
"110356",2016,"45",10760,"K"
"110357",2016,"45",3200,"K"
"110358",2016,"45",182,"L"
"110359",2016,"45",985.5,"L"
"110360",2016,"45",644,"L"
"110361",2016,"45",140,"K"
"110362",2016,"45",1881,"L"
"110363",2016,"45",453,"L"
"110364",2016,"45",15480,"L"
"110365",2016,"45",5070,"K"
"110366",2016,"45",1335,"L"
"110367",2016,"45",126,"K"
"110368",2016,"45",2237,"L"
"110369",2016,"45",1383,"L"
"110370",2016,"45",27900,"K"
"110371",2016,"45",38282,"K"
"110372",2016,"45",67,"L"
"110373",2016,"45",13380,"L"
"110374",2016,"45",509.8,"K"
"110375",2016,"45",3150,"K"
"110376",2016,"45",3150,"K"
"110377",2016,"45",2,"L"
"110378",2016,"45",2,"L"
"110379",2016,"45",184,"L"
"110380",2016,"45",76.6,"K"
"110381",2016,"45",1240,"L"
"110382",2016,"45",1323,"K"
"110383",2016,"45",5140,"K"
"110384",2016,"45",5140,"K"
"110385",2016,"45",13944,"K"
"110386",2016,"45",3900,"L"
"110387",2016,"45",3900,"L"
"110388",2016,"45",281,"L"
"110389",2016,"45",121,"L"
"110390",2016,"45",588,"K"
"110391",2016,"45",389.6,"K"
"110392",2016,"45",389.6,"K"
"110393",2016,"45",5855,"L"
"110394",2016,"45",180,"L"
"110395",2016,"45",6027.2,"K"
"110396",2016,"45",475.6,"K"
"110397",2016,"45",22140,"L"
"110398",2016,"45",22140,"L"
"110399",2016,"45",37.8,"L"
"110400",2016,"45",76,"L"
"110401",2016,"45",5647.8,"K"
"110402",2016,"45",8810.8,"K"
"110403",2016,"45",9432,"K"
"110404",2016,"45",9432,"K"
"110405",2016,"45",79146,"K"
"110406",2016,"45",2600,"L"
"110407",2016,"45",9780,"K"
"110408",2016,"45",46108,"K"
"110409",2016,"45",1260,"K"
"110410",2016,"45",64.4,"K"
"110411",2016,"45",52,"K"
"110412",2016,"45",52,"K"
"110413",2016,"45",1104,"K"
"110414",2016,"45",1104,"K"
"110415",2016,"45",2904,"K"
"110416",2016,"45",83.5,"K"
"110417",2016,"45",544.4,"K"
"110418",2016,"45",172.6,"K"
"110419",2016,"45",93,"K"
"110420",2016,"45",3270,"K"
"110421",2016,"45",544,"L"
"110422",2016,"45",3104,"K"
"110423",2016,"45",7209,"K"
"110424",2016,"45",7209,"K"
"110425",2016,"45",177,"K"
"110426",2016,"45",3270.7,"K"
"110427",2016,"45",68925,"K"
"110428",2016,"45",1144.8,"L"
"110429",2016,"45",60478.5,"K"
"110430",2016,"45",1257,"L"
"110431",2016,"45",6930,"K"
"110432",2016,"45",13,"L"
"110433",2016,"45",0.6,"L"
"110434",2016,"45",1777,"K"
"110435",2016,"45",8710,"L"
"110436",2016,"45",7749,"K"
"110437",2016,"45",6688.1,"K"
"110438",2016,"45",310.9,"L"
"110439",2016,"41",2760,"K"
"110440",2016,"41",4214,"L"
"110441",2016,"41",60,"L"
"110442",2016,"41",60,"L"
"110443",2016,"41",1626.4,"K"
"110444",2016,"41",6,"L"
"110445",2016,"41",555,"L"
"110446",2016,"41",555,"L"
"110447",2016,"41",10,"K"
"110448",2016,"41",25,"K"
"110449",2016,"41",25,"K"
"110450",2016,"41",235.2,"L"
"110451",2016,"41",180,"L"
"110452",2016,"41",2280,"L"
"110453",2016,"41",504,"K"
"110454",2016,"41",950,"K"
"110455",2016,"41",365,"L"
"110456",2016,"41",365,"L"
"110457",2016,"41",144.9,"K"
"110458",2016,"41",200,"L"
"110459",2016,"41",1649.1,"K"
"110460",2016,"41",2.2,"L"
"110461",2016,"41",10,"K"
"110462",2016,"41",116,"K"
"110463",2016,"41",753.3,"K"
"110464",2016,"41",27,"L"
"110465",2016,"41",1.1,"L"
"110466",2016,"41",521,"L"
"110467",2016,"41",586,"L"
"110468",2016,"41",586,"L"
"110469",2016,"41",47.8,"K"
"110470",2016,"41",1770,"L"
"110471",2016,"41",114.7,"K"
"110472",2016,"41",125,"K"
"110473",2016,"41",125,"K"
"110474",2016,"41",8940,"K"
"110475",2016,"41",4,"K"
"110476",2016,"41",88,"L"
"110477",2016,"41",7,"L"
"110478",2016,"41",111.5,"L"
"110479",2016,"41",90,"L"
"110480",2016,"41",960,"K"
"110481",2016,"41",100,"K"
"110482",2016,"41",100,"K"
"110483",2016,"41",9,"L"
"110484",2016,"41",22,"L"
"110485",2016,"41",31,"L"
"110486",2016,"41",85.9,"L"
"110487",2016,"41",765,"K"
"110488",2016,"41",20,"L"
"110489",2016,"41",1490,"L"
"110490",2016,"41",24020,"L"
"110491",2016,"41",9630,"L"
"110492",2016,"41",40,"L"
"110493",2016,"41",928,"L"
"110494",2016,"41",427.9,"L"
"110495",2016,"41",2088,"L"
"110496",2016,"41",121,"K"
"110497",2016,"41",215,"L"
"110498",2016,"41",140,"K"
"110499",2016,"41",18.9,"K"
"110500",2016,"41",5,"K"
"110501",2016,"41",9,"L"
"110502",2016,"41",540,"L"
"110503",2016,"41",25.5,"L"
"110504",2016,"41",131,"K"
"110505",2016,"41",429.7,"L"
"110506",2016,"41",73.3,"K"
"110507",2016,"41",10.5,"K"
"110508",2016,"41",16665,"L"
"110509",2016,"41",800,"L"
"110510",2016,"41",121,"L"
"110511",2016,"41",12,"L"
"110512",2016,"41",2059,"L"
"110513",2016,"41",12,"L"
"110514",2016,"41",60,"L"
"110515",2016,"41",865,"L"
"110516",2016,"41",0,"K"
"110517",2016,"41",740,"L"
"110518",2016,"41",2000,"K"
"110519",2016,"41",113.2,"K"
"110520",2016,"41",25,"L"
"110521",2016,"41",255,"L"
"110522",2016,"41",78.7,"K"
"110523",2016,"41",17.5,"K"
"110524",2016,"41",7,"K"
"110525",2016,"41",50,"K"
"110526",2016,"41",3,"K"
"110527",2016,"41",175,"K"
"110528",2016,"41",580,"K"
"110529",2016,"41",110,"L"
"110530",2016,"41",85,"K"
"110531",2016,"41",85,"K"
"110532",2016,"41",70,"K"
"110533",2016,"41",70,"K"
"110534",2016,"41",825,"K"
"110535",2016,"41",32,"L"
"110536",2016,"41",5,"L"
"110537",2016,"41",75.6,"K"
"110538",2016,"41",1734,"L"
"110539",2016,"41",12728,"L"
"110540",2016,"41",10,"L"
"110541",2016,"41",10,"L"
"110542",2016,"41",75,"K"
"110543",2016,"41",413,"L"
"110544",2016,"41",290,"L"
"110545",2016,"41",231.5,"L"
"110546",2016,"41",1161,"L"
"110547",2016,"41",520,"K"
"110548",2016,"41",1297,"L"
"110549",2016,"41",510,"L"
"110550",2016,"41",1690,"L"
"110551",2016,"41",88.4,"K"
"110552",2016,"41",655,"L"
"110553",2016,"41",692,"L"
"110554",2016,"41",128,"L"
"110555",2016,"41",33.1,"K"
"110556",2016,"41",115,"L"
"110557",2016,"41",1259,"L"
"110558",2016,"41",1,"K"
"110559",2016,"41",54,"L"
"110560",2016,"41",25,"K"
"110561",2016,"41",5026,"L"
"110562",2016,"41",160,"K"
"110563",2016,"41",182.5,"K"
"110564",2016,"41",182.5,"K"
"110565",2016,"41",125,"L"
"110566",2016,"41",2182.9,"K"
"110567",2016,"41",166.4,"K"
"110568",2016,"41",37.8,"L"
"110569",2016,"41",34,"L"
"110570",2016,"41",4752.4,"K"
"110571",2016,"41",3726.4,"K"
"110572",2016,"41",48,"K"
"110573",2016,"41",48,"K"
"110574",2016,"41",37.1,"L"
"110575",2016,"41",11200,"K"
"110576",2016,"41",39391,"L"
"110577",2016,"41",1148,"K"
